transaction_id,account_id,transaction_type,amount,currency,category,merchant_name,description,transaction_date,value_date,reference_number,status,channel,balance_after,initiated_by
2074,413,Debit,10305.88,USD,Groceries,The Gym,Debit - Groceries,2022-03-20 03:13:27,2022-03-20,TXN0000002074,Completed,Branch,90337.93,
2075,387,Debit,10317.81,USD,Direct Deposit,Walmart,Debit - Direct Deposit,2023-11-02 04:51:40,2023-11-02,TXN0000002075,Completed,POS,189768.56,
2076,518,Debit,13182.07,USD,Healthcare,ATM Cash,Debit - Healthcare,2022-01-26 11:26:06,2022-01-26,TXN0000002076,Completed,POS,53411.03,
2077,170,Debit,11891.56,USD,Education,Bill Payment - Internet,Debit - Education,2023-08-14 19:27:36,2023-08-14,TXN0000002077,Completed,Online,62425.26,59.0
2078,336,Debit,11016.39,USD,Transfer,Apple,Debit - Transfer,2024-01-28 20:03:14,2024-01-28,TXN0000002078,Completed,Branch,215069.86,
2079,554,Debit,7104.18,USD,Dining,Airbnb,Debit - Dining,2024-11-25 11:41:30,2024-11-25,TXN0000002079,Completed,Online,234068.17,44.0
2080,260,Debit,13128.7,USD,Travel,Zara,Debit - Travel,2023-10-09 12:35:51,2023-10-09,TXN0000002080,Completed,Branch,29139.16,
2081,90,Credit,14704.83,USD,Investment,CVS,Credit - Investment,2023-09-07 22:33:58,2023-09-07,TXN0000002081,Completed,POS,115220.13,
2082,174,Debit,14577.98,USD,Payroll,Apple,Debit - Payroll,2022-01-30 12:36:27,2022-01-30,TXN0000002082,Completed,Wire,202426.5,
2083,86,Debit,9324.13,USD,Insurance,Uber,Debit - Insurance,2023-10-10 22:09:52,2023-10-10,TXN0000002083,Completed,Branch,81194.88,55.0
2084,241,Credit,8167.41,USD,Tax,Spotify,Credit - Tax,2022-02-12 23:12:49,2022-02-12,TXN0000002084,Completed,Wire,56374.81,
2085,70,Debit,9681.38,USD,ATM Withdrawal,ACH Transfer,Debit - ATM Withdrawal,2024-02-07 08:08:53,2024-02-07,TXN0000002085,Completed,Online,189122.97,40.0
2086,94,Debit,2399.98,USD,Groceries,Nike,Debit - Groceries,2022-04-30 06:31:26,2022-04-30,TXN0000002086,Completed,POS,229079.04,12.0
2087,7,Debit,3607.66,USD,Entertainment,BP,Debit - Entertainment,2023-07-20 03:54:37,2023-07-20,TXN0000002087,Completed,Online,71952.14,
2088,223,Credit,4367.04,USD,Groceries,Bill Payment - Water,Credit - Groceries,2024-07-11 04:46:01,2024-07-11,TXN0000002088,Completed,Online,144995.27,12.0
2089,126,Debit,7259.11,USD,Dining,Walgreens,Debit - Dining,2022-06-24 14:27:37,2022-06-24,TXN0000002089,Completed,POS,4468.52,55.0
2090,101,Debit,7289.88,USD,Insurance,Bill Payment - Internet,Debit - Insurance,2023-09-12 14:18:59,2023-09-12,TXN0000002090,Completed,ATM,1348.57,1.0
2091,82,Debit,5643.9,USD,Insurance,Walgreens,Debit - Insurance,2022-11-27 05:00:39,2022-11-27,TXN0000002091,Failed,Branch,158409.35,17.0
2092,523,Debit,1706.87,USD,Utilities,Delta Airlines,Debit - Utilities,2023-05-01 15:10:30,2023-05-01,TXN0000002092,Completed,Branch,130044.32,8.0
2093,477,Credit,13468.74,USD,Tax,Walmart,Credit - Tax,2023-12-04 11:05:28,2023-12-04,TXN0000002093,Completed,Online,159444.65,12.0
2094,261,Credit,699.76,USD,Direct Deposit,ATM Cash,Credit - Direct Deposit,2024-10-17 06:51:37,2024-10-17,TXN0000002094,Completed,POS,279860.69,
2095,117,Debit,12560.8,USD,Transfer,Nike,Debit - Transfer,2022-06-25 22:29:16,2022-06-25,TXN0000002095,Completed,ATM,6527.16,56.0
2096,183,Debit,10468.71,USD,Tax,Shell,Debit - Tax,2022-12-29 15:08:10,2022-12-29,TXN0000002096,Completed,Branch,55257.58,
2097,165,Debit,2214.18,USD,Dining,Uber,Debit - Dining,2022-09-12 19:19:30,2022-09-12,TXN0000002097,Completed,ATM,130432.54,
2098,298,Debit,7937.45,USD,ATM Withdrawal,Nike,Debit - ATM Withdrawal,2022-09-18 03:33:31,2022-09-18,TXN0000002098,Completed,ATM,29555.7,49.0
2099,411,Debit,7583.54,USD,Entertainment,Planet Fitness,Debit - Entertainment,2023-11-04 15:38:53,2023-11-04,TXN0000002099,Completed,Wire,160642.3,48.0
2100,8,Debit,4798.56,USD,Insurance,Wire Transfer,Debit - Insurance,2022-10-21 07:03:00,2022-10-21,TXN0000002100,Completed,Branch,225957.73,
2101,240,Credit,2560.31,USD,Dining,Bill Payment - Internet,Credit - Dining,2024-08-13 01:05:48,2024-08-13,TXN0000002101,Completed,Mobile,205416.61,
2102,214,Credit,4244.42,USD,Groceries,Home Depot,Credit - Groceries,2023-07-15 19:34:39,2023-07-15,TXN0000002102,Completed,POS,83584.58,5.0
2103,351,Credit,6710.93,USD,Insurance,ATM Cash,Credit - Insurance,2022-01-05 02:00:30,2022-01-05,TXN0000002103,Completed,Branch,48308.81,
2104,502,Debit,935.21,USD,Rent/Mortgage,Google Play,Debit - Rent/Mortgage,2024-02-23 06:13:22,2024-02-23,TXN0000002104,Completed,POS,147133.38,47.0
2105,233,Credit,9756.52,USD,Education,Delta Airlines,Credit - Education,2023-02-28 11:19:38,2023-02-28,TXN0000002105,Completed,Branch,280062.94,
2106,336,Credit,1264.08,USD,Transfer,CVS,Credit - Transfer,2023-11-18 09:57:26,2023-11-18,TXN0000002106,Completed,POS,294552.16,16.0
2107,562,Debit,8471.05,USD,Entertainment,Bill Payment - Water,Debit - Entertainment,2024-12-07 06:19:46,2024-12-07,TXN0000002107,Pending,Online,2275.53,7.0
2108,162,Credit,12396.43,USD,Payroll,Sephora,Credit - Payroll,2022-02-13 00:17:52,2022-02-13,TXN0000002108,Pending,Mobile,159783.21,5.0
2109,373,Credit,2682.37,USD,Dining,Trader Joe's,Credit - Dining,2023-09-16 06:55:45,2023-09-16,TXN0000002109,Completed,Wire,140188.18,
2110,487,Credit,10785.51,USD,Subscription,Zara,Credit - Subscription,2022-03-18 03:44:30,2022-03-18,TXN0000002110,Completed,Branch,281687.27,
2111,447,Debit,14281.98,USD,Utilities,Google Play,Debit - Utilities,2022-09-12 00:45:03,2022-09-12,TXN0000002111,Completed,Mobile,221221.1,39.0
2112,316,Debit,8145.83,USD,Utilities,Bill Payment - Electric,Debit - Utilities,2023-01-18 20:25:08,2023-01-18,TXN0000002112,Reversed,POS,35261.57,4.0
2113,103,Debit,12314.37,USD,Insurance,H&M,Debit - Insurance,2024-12-21 09:27:41,2024-12-21,TXN0000002113,Completed,Wire,120037.25,
2114,73,Debit,1939.57,USD,Other,Amazon,Debit - Other,2023-09-12 23:44:43,2023-09-12,TXN0000002114,Completed,ATM,170041.53,51.0
2115,461,Debit,4597.05,USD,Utilities,Planet Fitness,Debit - Utilities,2024-01-21 13:55:09,2024-01-21,TXN0000002115,Completed,ATM,37809.83,10.0
2116,5,Debit,10559.82,USD,Healthcare,Whole Foods,Debit - Healthcare,2022-12-24 07:07:57,2022-12-24,TXN0000002116,Completed,Online,131568.79,43.0
2117,331,Debit,10928.2,USD,Dining,Publix,Debit - Dining,2024-08-16 21:26:36,2024-08-16,TXN0000002117,Completed,Wire,206605.86,
2118,537,Debit,11757.82,USD,Healthcare,ACH Transfer,Debit - Healthcare,2024-02-19 21:05:00,2024-02-19,TXN0000002118,Completed,Mobile,287152.35,40.0
2119,221,Debit,10509.11,USD,Groceries,Google Play,Debit - Groceries,2022-09-11 20:19:54,2022-09-11,TXN0000002119,Completed,POS,72046.23,
2120,434,Debit,10708.3,USD,Investment,Nike,Debit - Investment,2023-04-24 23:33:15,2023-04-24,TXN0000002120,Completed,Branch,79236.71,
2121,255,Debit,4787.11,USD,Education,Publix,Debit - Education,2024-11-17 17:41:35,2024-11-17,TXN0000002121,Completed,Online,180445.96,
2122,465,Debit,2491.16,USD,Shopping,Apple,Debit - Shopping,2024-01-06 06:41:30,2024-01-06,TXN0000002122,Completed,Online,248961.21,
2123,4,Debit,9461.9,USD,Dining,H&M,Debit - Dining,2022-06-12 02:50:28,2022-06-12,TXN0000002123,Completed,Online,80321.08,4.0
2124,269,Debit,1378.9,USD,Education,Home Depot,Debit - Education,2024-12-07 10:22:50,2024-12-07,TXN0000002124,Completed,Wire,295469.71,
2125,217,Debit,2570.74,USD,Investment,H&M,Debit - Investment,2024-05-14 15:43:46,2024-05-14,TXN0000002125,Completed,Online,57682.44,30.0
2126,291,Debit,3995.9,USD,Healthcare,Whole Foods,Debit - Healthcare,2022-07-02 01:17:02,2022-07-02,TXN0000002126,Completed,Branch,280138.61,6.0
2127,108,Debit,5093.67,USD,Other,Delta Airlines,Debit - Other,2023-02-16 15:02:46,2023-02-16,TXN0000002127,Reversed,Branch,142893.43,19.0
2128,83,Debit,2695.3,USD,Loan Payment,Apple,Debit - Loan Payment,2023-08-12 01:56:29,2023-08-12,TXN0000002128,Completed,Branch,21452.9,40.0
2129,126,Debit,4097.39,USD,Rent/Mortgage,Internal Transfer,Debit - Rent/Mortgage,2024-09-23 19:36:53,2024-09-23,TXN0000002129,Completed,Branch,197848.89,19.0
2130,514,Debit,2603.77,USD,Subscription,Trader Joe's,Debit - Subscription,2022-11-14 08:45:39,2022-11-14,TXN0000002130,Completed,POS,185114.65,
2131,384,Credit,5402.64,USD,Groceries,Planet Fitness,Credit - Groceries,2022-04-06 00:02:04,2022-04-06,TXN0000002131,Completed,ATM,77588.26,42.0
2132,542,Debit,12849.63,USD,Rent/Mortgage,Walgreens,Debit - Rent/Mortgage,2024-06-02 15:44:35,2024-06-02,TXN0000002132,Pending,Online,13663.72,30.0
2133,267,Debit,11102.51,USD,Utilities,Wire Transfer,Debit - Utilities,2022-02-09 22:34:41,2022-02-09,TXN0000002133,Completed,Branch,120755.09,20.0
2134,490,Debit,14096.61,USD,Loan Payment,Starbucks,Debit - Loan Payment,2022-11-16 08:52:47,2022-11-16,TXN0000002134,Reversed,Wire,20374.45,
2135,14,Debit,6311.35,USD,Other,Spotify,Debit - Other,2023-08-28 16:31:59,2023-08-28,TXN0000002135,Completed,Mobile,242509.78,
2136,249,Debit,13697.11,USD,Entertainment,McDonald's,Debit - Entertainment,2022-08-17 09:52:02,2022-08-17,TXN0000002136,Completed,Mobile,178914.11,45.0
2137,396,Debit,135.3,USD,Utilities,The Gym,Debit - Utilities,2023-02-18 14:53:48,2023-02-18,TXN0000002137,Completed,POS,1705.6,7.0
2138,327,Credit,2082.76,USD,ATM Withdrawal,H&M,Credit - ATM Withdrawal,2022-05-07 10:41:13,2022-05-07,TXN0000002138,Completed,Branch,228223.5,
2139,170,Debit,11838.25,USD,Investment,Shell,Debit - Investment,2022-12-19 09:02:47,2022-12-19,TXN0000002139,Completed,Online,17083.45,26.0
2140,271,Debit,2116.01,USD,Dining,Internal Transfer,Debit - Dining,2023-12-19 20:05:20,2023-12-19,TXN0000002140,Completed,Mobile,184983.83,
2141,518,Debit,2459.74,USD,Dining,McDonald's,Debit - Dining,2024-10-02 14:15:37,2024-10-02,TXN0000002141,Completed,Branch,251282.43,
2142,402,Credit,9624.94,USD,Direct Deposit,CVS,Credit - Direct Deposit,2024-01-29 14:32:44,2024-01-29,TXN0000002142,Completed,POS,275124.25,
2143,378,Debit,7782.77,USD,Insurance,University Tuition,Debit - Insurance,2024-07-19 11:22:50,2024-07-19,TXN0000002143,Completed,Branch,197569.13,
2144,219,Debit,10535.21,USD,Investment,Medical Center,Debit - Investment,2022-09-22 18:20:00,2022-09-22,TXN0000002144,Completed,Branch,93631.87,
2145,548,Debit,5849.9,USD,Travel,Direct Deposit - Employer,Debit - Travel,2022-01-25 15:38:31,2022-01-25,TXN0000002145,Completed,Wire,29011.21,24.0
2146,280,Credit,4747.57,USD,Payroll,Bill Payment - Internet,Credit - Payroll,2022-12-24 02:45:02,2022-12-24,TXN0000002146,Completed,Online,101641.04,
2147,27,Debit,7961.55,USD,Tax,H&M,Debit - Tax,2024-09-09 19:46:23,2024-09-09,TXN0000002147,Completed,Mobile,127086.01,
2148,217,Debit,4609.51,USD,Subscription,Amazon,Debit - Subscription,2023-09-03 04:29:20,2023-09-03,TXN0000002148,Pending,Branch,253423.41,52.0
2149,90,Credit,1329.95,USD,Loan Payment,Nike,Credit - Loan Payment,2022-07-21 05:15:04,2022-07-21,TXN0000002149,Completed,Online,113286.57,
2150,107,Credit,13146.86,USD,Shopping,Publix,Credit - Shopping,2023-03-07 23:04:51,2023-03-07,TXN0000002150,Completed,ATM,150014.49,51.0
2151,330,Debit,5603.14,USD,Insurance,Airbnb,Debit - Insurance,2022-09-02 15:11:21,2022-09-02,TXN0000002151,Completed,Mobile,231637.62,
2152,39,Debit,10841.32,USD,Travel,IKEA,Debit - Travel,2024-11-25 03:29:26,2024-11-25,TXN0000002152,Completed,Branch,137082.97,
2153,259,Debit,10911.58,USD,Shopping,McDonald's,Debit - Shopping,2023-05-29 00:54:40,2023-05-29,TXN0000002153,Completed,Branch,281401.62,
2154,430,Debit,11896.85,USD,Dining,ACH Transfer,Debit - Dining,2022-05-08 20:01:51,2022-05-08,TXN0000002154,Completed,Online,255482.14,
2155,180,Debit,8439.56,USD,Travel,CVS,Debit - Travel,2023-05-25 03:36:14,2023-05-25,TXN0000002155,Completed,POS,118619.96,17.0
2156,146,Credit,12299.17,USD,Investment,Airbnb,Credit - Investment,2023-06-12 06:27:38,2023-06-12,TXN0000002156,Completed,ATM,16713.84,17.0
2157,351,Credit,14120.23,USD,Loan Payment,H&M,Credit - Loan Payment,2022-08-11 22:08:54,2022-08-11,TXN0000002157,Completed,Branch,140405.45,21.0
2158,557,Debit,1038.79,USD,ATM Withdrawal,University Tuition,Debit - ATM Withdrawal,2024-11-15 16:28:42,2024-11-15,TXN0000002158,Pending,Mobile,211335.29,22.0
2159,292,Debit,1055.78,USD,Shopping,CVS,Debit - Shopping,2023-11-06 19:05:23,2023-11-06,TXN0000002159,Completed,ATM,152847.73,10.0
2160,408,Debit,3068.19,USD,Travel,McDonald's,Debit - Travel,2022-04-29 10:02:43,2022-04-29,TXN0000002160,Completed,Mobile,157198.69,
2161,148,Debit,9760.95,USD,Healthcare,Home Depot,Debit - Healthcare,2024-07-26 02:07:49,2024-07-26,TXN0000002161,Completed,Wire,151784.22,19.0
2162,68,Debit,1276.35,USD,Education,Apple,Debit - Education,2022-03-16 23:37:29,2022-03-16,TXN0000002162,Completed,Wire,240816.03,15.0
2163,517,Debit,4378.84,USD,Utilities,Whole Foods,Debit - Utilities,2024-04-01 23:48:18,2024-04-01,TXN0000002163,Completed,Wire,241106.43,28.0
2164,186,Credit,9457.29,USD,ATM Withdrawal,Best Buy,Credit - ATM Withdrawal,2022-05-16 09:37:41,2022-05-16,TXN0000002164,Completed,POS,161626.48,47.0
2165,69,Credit,8705.7,USD,Travel,H&M,Credit - Travel,2024-01-25 05:36:18,2024-01-25,TXN0000002165,Completed,Mobile,234719.85,30.0
2166,427,Debit,11478.9,USD,Subscription,Whole Foods,Debit - Subscription,2023-08-10 09:17:37,2023-08-10,TXN0000002166,Completed,Branch,98578.08,57.0
2167,214,Debit,13492.82,USD,Investment,Internal Transfer,Debit - Investment,2022-06-22 03:55:14,2022-06-22,TXN0000002167,Completed,Wire,74285.6,23.0
2168,111,Credit,2096.51,USD,ATM Withdrawal,Trader Joe's,Credit - ATM Withdrawal,2024-06-10 23:39:52,2024-06-10,TXN0000002168,Completed,Online,246598.16,35.0
2169,197,Debit,2829.7,USD,Utilities,IKEA,Debit - Utilities,2022-11-16 15:50:52,2022-11-16,TXN0000002169,Completed,ATM,92709.14,
2170,345,Credit,6968.19,USD,Shopping,Google Play,Credit - Shopping,2023-08-08 21:32:11,2023-08-08,TXN0000002170,Completed,Online,239884.49,28.0
2171,395,Debit,4222.33,USD,Entertainment,Spotify,Debit - Entertainment,2023-05-12 19:59:06,2023-05-12,TXN0000002171,Completed,Branch,91018.61,
2172,448,Debit,1611.33,USD,Travel,Bill Payment - Water,Debit - Travel,2023-03-20 17:46:25,2023-03-20,TXN0000002172,Reversed,Wire,296612.46,43.0
2173,465,Debit,3739.47,USD,Transfer,Delta Airlines,Debit - Transfer,2024-06-24 20:44:52,2024-06-24,TXN0000002173,Completed,POS,97484.64,31.0
2174,354,Debit,10000.78,USD,Transfer,IKEA,Debit - Transfer,2022-12-22 13:37:49,2022-12-22,TXN0000002174,Completed,Online,135639.14,50.0
2175,165,Debit,8193.42,USD,Tax,ATM Cash,Debit - Tax,2023-02-15 20:03:56,2023-02-15,TXN0000002175,Reversed,POS,180378.38,
2176,367,Credit,5762.01,USD,Insurance,Medical Center,Credit - Insurance,2024-08-28 19:28:44,2024-08-28,TXN0000002176,Completed,Wire,209817.67,
2177,404,Debit,14976.55,USD,Travel,Trader Joe's,Debit - Travel,2023-01-26 13:39:47,2023-01-26,TXN0000002177,Completed,POS,777.42,17.0
2178,380,Debit,4548.08,USD,Shopping,Nike,Debit - Shopping,2024-03-28 14:35:23,2024-03-28,TXN0000002178,Completed,Branch,98400.35,32.0
2179,71,Debit,11431.62,USD,Healthcare,Spotify,Debit - Healthcare,2022-03-11 23:39:28,2022-03-11,TXN0000002179,Pending,Branch,112100.91,3.0
2180,434,Debit,2149.65,USD,Insurance,Shell,Debit - Insurance,2022-03-11 01:37:38,2022-03-11,TXN0000002180,Pending,Wire,7385.52,
2181,79,Debit,7253.88,USD,Dining,ACH Transfer,Debit - Dining,2024-09-13 19:40:38,2024-09-13,TXN0000002181,Completed,Wire,255035.26,3.0
2182,109,Debit,1467.06,USD,Loan Payment,ACH Transfer,Debit - Loan Payment,2022-01-20 12:53:56,2022-01-20,TXN0000002182,Completed,Online,240369.34,48.0
2183,395,Debit,5251.4,USD,Insurance,ACH Transfer,Debit - Insurance,2022-10-03 17:11:33,2022-10-03,TXN0000002183,Completed,Wire,52933.85,33.0
2184,129,Debit,7348.8,USD,Investment,Uber,Debit - Investment,2023-06-10 18:20:28,2023-06-10,TXN0000002184,Failed,Wire,14721.04,
2185,534,Credit,5213.54,USD,Subscription,Trader Joe's,Credit - Subscription,2022-06-20 14:04:27,2022-06-20,TXN0000002185,Completed,Mobile,202880.25,
2186,425,Debit,14705.32,USD,Other,H&M,Debit - Other,2023-01-08 01:43:25,2023-01-08,TXN0000002186,Failed,Online,115790.9,27.0
2187,350,Debit,4704.44,USD,Travel,McDonald's,Debit - Travel,2022-07-01 01:56:11,2022-07-01,TXN0000002187,Completed,POS,99600.58,13.0
2188,135,Debit,13594.58,USD,Utilities,BP,Debit - Utilities,2024-03-04 10:30:22,2024-03-04,TXN0000002188,Completed,POS,120631.35,38.0
2189,84,Debit,9618.95,USD,Travel,The Gym,Debit - Travel,2024-05-31 14:14:37,2024-05-31,TXN0000002189,Completed,Branch,166970.94,
2190,498,Debit,7884.39,USD,Other,University Tuition,Debit - Other,2024-02-28 07:46:10,2024-02-28,TXN0000002190,Reversed,Wire,58657.27,
2191,230,Credit,5213.22,USD,Rent/Mortgage,Starbucks,Credit - Rent/Mortgage,2024-08-31 23:18:09,2024-08-31,TXN0000002191,Completed,Online,115993.03,57.0
2192,185,Debit,12205.74,USD,Utilities,Google Play,Debit - Utilities,2023-10-18 11:40:12,2023-10-18,TXN0000002192,Completed,ATM,282328.72,
2193,289,Debit,8796.56,USD,Groceries,ACH Transfer,Debit - Groceries,2022-06-21 19:19:38,2022-06-21,TXN0000002193,Completed,ATM,225696.88,
2194,250,Debit,14942.93,USD,Groceries,IKEA,Debit - Groceries,2024-03-25 06:18:08,2024-03-25,TXN0000002194,Completed,Online,243503.48,
2195,154,Debit,2890.53,USD,Travel,Publix,Debit - Travel,2022-10-20 22:08:34,2022-10-20,TXN0000002195,Completed,Online,191993.14,
2196,466,Debit,5874.5,USD,Loan Payment,University Tuition,Debit - Loan Payment,2022-09-16 04:26:00,2022-09-16,TXN0000002196,Completed,ATM,-437.98,20.0
2197,37,Debit,12827.32,USD,Transfer,Costco,Debit - Transfer,2023-12-30 05:09:00,2023-12-30,TXN0000002197,Completed,Online,91869.93,34.0
2198,456,Debit,12973.24,USD,Education,Trader Joe's,Debit - Education,2022-11-18 14:13:00,2022-11-18,TXN0000002198,Completed,Wire,68009.75,
2199,83,Credit,8352.28,USD,Shopping,Apple,Credit - Shopping,2022-01-20 23:42:17,2022-01-20,TXN0000002199,Completed,POS,-4.93,
2200,338,Debit,14498.79,USD,Utilities,Kroger,Debit - Utilities,2024-05-23 07:39:48,2024-05-23,TXN0000002200,Completed,Wire,290299.59,56.0
2201,106,Credit,9838.26,USD,Transfer,Uber,Credit - Transfer,2024-02-20 15:10:35,2024-02-20,TXN0000002201,Completed,POS,8036.03,
2202,435,Debit,5899.27,USD,Education,Internal Transfer,Debit - Education,2024-10-08 04:29:26,2024-10-08,TXN0000002202,Completed,Online,151642.59,42.0
2203,163,Debit,14274.9,USD,Insurance,Wire Transfer,Debit - Insurance,2024-06-22 08:21:25,2024-06-22,TXN0000002203,Completed,ATM,56940.9,
2204,51,Debit,10017.98,USD,Payroll,Best Buy,Debit - Payroll,2022-02-17 22:46:31,2022-02-17,TXN0000002204,Completed,Online,102855.88,45.0
2205,111,Debit,2330.35,USD,Payroll,Shell,Debit - Payroll,2023-06-17 18:05:57,2023-06-17,TXN0000002205,Completed,Mobile,285809.1,
2206,463,Credit,8731.13,USD,Insurance,Apple,Credit - Insurance,2022-03-15 16:33:04,2022-03-15,TXN0000002206,Completed,Mobile,149898.89,36.0
2207,468,Credit,1887.9,USD,Education,BP,Credit - Education,2023-05-28 06:26:44,2023-05-28,TXN0000002207,Completed,POS,86925.09,35.0
2208,513,Debit,2400.44,USD,Investment,Wire Transfer,Debit - Investment,2023-01-05 15:44:57,2023-01-05,TXN0000002208,Completed,Online,272706.2,59.0
2209,336,Credit,4148.78,USD,Subscription,ACH Transfer,Credit - Subscription,2023-11-18 04:24:46,2023-11-18,TXN0000002209,Completed,POS,25865.34,26.0
2210,419,Debit,6607.51,USD,Healthcare,Wire Transfer,Debit - Healthcare,2022-08-02 20:33:48,2022-08-02,TXN0000002210,Pending,Online,287600.86,
2211,112,Debit,9848.58,USD,Other,Amazon,Debit - Other,2024-11-01 05:33:40,2024-11-01,TXN0000002211,Pending,Online,168379.67,
2212,304,Debit,10063.87,USD,Payroll,Planet Fitness,Debit - Payroll,2023-05-12 20:29:38,2023-05-12,TXN0000002212,Completed,Mobile,258895.81,5.0
2213,556,Debit,5149.58,USD,Insurance,Target,Debit - Insurance,2022-01-26 13:30:56,2022-01-26,TXN0000002213,Completed,POS,255095.4,
2214,355,Debit,11172.47,USD,Investment,BP,Debit - Investment,2022-10-19 06:48:30,2022-10-19,TXN0000002214,Failed,POS,208786.76,
2215,193,Debit,12106.19,USD,Entertainment,Delta Airlines,Debit - Entertainment,2024-06-18 17:09:03,2024-06-18,TXN0000002215,Completed,Wire,137362.05,
2216,109,Debit,10070.65,USD,Travel,ATM Cash,Debit - Travel,2022-02-23 08:12:03,2022-02-23,TXN0000002216,Completed,ATM,298569.01,29.0
2217,1,Debit,436.99,USD,Direct Deposit,Costco,Debit - Direct Deposit,2024-09-11 17:00:26,2024-09-11,TXN0000002217,Completed,POS,29159.56,5.0
2218,12,Debit,5940.87,USD,Rent/Mortgage,Best Buy,Debit - Rent/Mortgage,2023-10-28 19:45:09,2023-10-28,TXN0000002218,Completed,ATM,59001.66,29.0
2219,303,Debit,7549.8,USD,Education,H&M,Debit - Education,2023-07-16 17:19:19,2023-07-16,TXN0000002219,Completed,Mobile,191820.32,38.0
2220,356,Debit,9890.63,USD,Insurance,Delta Airlines,Debit - Insurance,2024-02-01 18:49:35,2024-02-01,TXN0000002220,Completed,Online,176274.93,
2221,35,Debit,3910.34,USD,Subscription,University Tuition,Debit - Subscription,2022-11-09 14:16:44,2022-11-09,TXN0000002221,Completed,Mobile,74628.53,39.0
2222,350,Debit,14816.01,USD,Tax,Bill Payment - Electric,Debit - Tax,2024-10-12 15:31:17,2024-10-12,TXN0000002222,Completed,Online,215323.21,
2223,530,Debit,8007.46,USD,Dining,Kroger,Debit - Dining,2022-09-07 20:06:07,2022-09-07,TXN0000002223,Completed,ATM,40116.13,38.0
2224,433,Debit,1917.57,USD,Payroll,Wire Transfer,Debit - Payroll,2024-02-09 11:31:59,2024-02-09,TXN0000002224,Pending,Wire,8832.26,21.0
2225,314,Credit,12741.39,USD,Loan Payment,Spotify,Credit - Loan Payment,2023-08-23 19:03:08,2023-08-23,TXN0000002225,Completed,POS,236025.98,50.0
